u478,j73970,0
u478,j26107,0
u478,j180523,0
u478,j156330,0
u478,j17009,0
u478,j233556,0
u478,j86429,0
u478,j178420,0
u478,j160240,0
u478,j244884,0
u478,j57399,0
u478,j145525,0
u478,j117009,0
u478,j256225,0
u478,j243259,0
u478,j168814,0
u478,j18667,0
u478,1d38e523060e4acf8ed27b0d2d9590d7,0
u478,4260ff476421719d3f4836ead7ef03fa,0
u478,j156419,0
u478,j54826,0
u478,j63949,0
u478,j3766,0
u478,j205650,0
u478,j37666,0
u478,j120873,0
u478,j86579,0
u478,j91949,1
u478,j243735,1
u478,j258773,1
u478,j16455,3
u478,d2e09b189e2981a9d5ef64316b351967,1
u478,j220739,2
u478,j192540,1
u478,21c14a377d041199e91c3b71f0d9e5a3,1
u478,j38382,1
u478,j197669,1
u478,j86747,2
u478,j49638,2
u478,j259180,1
u478,j155639,1
u478,j98327,1
u478,j153061,2
u478,j156817,3
u478,j91949,1
u478,j247627,3
u478,j243735,1
u478,j258773,1
u478,j118622,3
u478,j44480,2
u478,j16455,1
u478,j26107,1
u478,j160240,1
u478,j20817,3
u478,j244884,1
u478,j57399,1
u478,j145525,1
u478,j243259,1
u478,j73541,1
u478,j15455,2
u478,j189337,2
u478,4260ff476421719d3f4836ead7ef03fa,1
u478,j8547,2
u478,0c701d51a70dce974508a33b8bd60cf3,1
u478,j120873,1
u478,21c14a377d041199e91c3b71f0d9e5a3,1
u478,j78579,1
u478,j234790,2
u478,j30694,1
u478,j210552,2
u478,j4944,2
u478,j4944,1
u478,j261626,2
u478,j101400,1
u478,j171221,2
u478,j157151,1
u478,j38382,1
u478,j126990,2
u478,j142587,1
u478,j149019,3
u478,j248496,1
u478,j260183,2
u478,j46410,1
u478,j124810,2
u478,j109651,1
u478,j104193,1
u478,j109110,1
u478,j175037,1
u478,j242508,2
u478,j37937,3
u478,j251175,1
u478,j155639,1
u478,j110839,1
u478,j18015,2
u478,j18015,1
u478,j114111,1
u478,j51318,3
u478,j38004,2
u478,j250716,1
u478,j145428,1
u478,j217374,1
u478,j160166,1
u478,j156817,1
u478,j251764,1
u478,j108160,1
u478,j247627,1
u478,j208184,3
u478,j209172,2
u478,j247603,1
