u3384,j72871,0
u3384,j20740,0
u3384,j43939,0
u3384,j170944,0
u3384,j196738,0
u3384,j139570,0
u3384,j97954,0
u3384,j225480,0
u3384,j16532,0
u3384,c69bc3395489fb856b443885482b5fff,0
u3384,8557eb87c8e6f55760280d45febfe450,0
u3384,j158069,0
u3384,j139126,0
u3384,j233111,0
u3384,j32756,0
u3384,j10595,0
u3384,j8002,0
u3384,j250392,0
u3384,4bb85ef45efb32ca2579401de0129070,0
u3384,j158701,0
u3384,j153810,0
u3384,j36050,0
u3384,j29080,0
u3384,j213803,0
u3384,j25801,0
u3384,2e9cfd6b67d36dcc1afed189da8e8fef,0
u3384,j85587,0
u3384,j112739,0
u3384,j234840,0
u3384,j113902,0
u3384,j189977,0
u3384,j61948,0
u3384,j134478,0
u3384,j193195,0
u3384,j204102,0
u3384,j225206,0
u3384,j213883,0
u3384,j96019,0
u3384,j97501,1
u3384,j85060,3
u3384,j221444,1
u3384,j54002,2
u3384,j50035,3
u3384,j244196,1
u3384,j196738,1
u3384,j139570,1
u3384,j16532,1
u3384,j233111,1
u3384,j174793,2
u3384,j10595,1
u3384,j105626,1
u3384,j134959,3
u3384,j213803,1
u3384,j252546,1
u3384,j204047,2
u3384,j14545,2
u3384,j25801,1
u3384,j221444,1
u3384,j234840,1
u3384,j139261,3
u3384,j107363,1
u3384,j220872,2
u3384,j179297,1
u3384,j6658,1
u3384,j109746,2
u3384,j9391,2
u3384,j232409,1
u3384,j41301,1
u3384,j212437,2
u3384,j191810,1
u3384,j72871,1
u3384,j62185,1
u3384,j261991,2
u3384,j203896,1
u3384,j169417,1
u3384,j157551,2
u3384,j233637,1
u3384,j143495,1
u3384,j105626,1
u3384,j107795,1
u3384,j54340,1
u3384,j60276,1
u3384,j68349,1
u3384,j213803,1
u3384,j107870,2
u3384,j189977,1
u3384,j19463,1
u3384,j112804,1
u3384,j29753,1
u3384,j168608,2
u3384,j112923,1
u3384,j176692,2
u3384,j97247,1
u3384,j57244,1
u3384,j244196,2
u3384,j147076,1
u3384,j215764,2
u3384,j192881,3
u3384,j154672,1
u3384,j249225,1
u3384,j249289,1
u3384,j227602,1
u3384,j176324,3
u3384,a57f40844837aa11c14ece0ba451e670,1
u3384,j238945,1
u3384,j136995,1
u3384,j105626,1
u3384,j97501,1
u3384,j95351,1
u3384,j247237,1
u3384,j9057,2
u3384,j190432,1
u3384,69037b7fc906d9861543f9df523b22ae,1
u3384,5a4c0486580a0cd51f57cef23ebdfb89,2
u3384,j124168,1
u3384,j25801,1
u3384,j221444,2
u3384,j103561,1
u3384,j56494,1
u3384,j57040,1
u3384,j189977,1
u3384,j8159,1
u3384,j139853,1
u3384,j22666,2
u3384,j169072,1
u3384,j15165,3
u3384,j109640,2
u3384,j103121,1
u3384,j58852,1
u3384,j115837,3
u3384,j49797,1
u3384,j177324,1
u3384,j154672,1
u3384,j189275,1
u3384,j249289,1
u3384,j90151,2
u3384,96e9058a27ee0537e15e56a4aab6c23b,1
u3384,j238945,1
u3384,5a4c0486580a0cd51f57cef23ebdfb89,1
u3384,j85035,3
u3384,j111146,3
u3384,j221444,1
u3384,j56494,1
u3384,j120439,1
u3384,j15165,1
u3384,j103121,1
u3384,j141553,3
u3384,j57453,3
u3384,j105127,2
u3384,j257939,1
u3384,j25801,1
u3384,j14586,3
