u1558,j231855,0
u1558,j125574,0
u1558,j178385,0
u1558,j182639,0
u1558,j218496,0
u1558,j176813,0
u1558,j146574,0
u1558,j190787,0
u1558,j111485,0
u1558,j188190,0
u1558,j70206,0
u1558,j143972,0
u1558,831fcbe360da618e0e718f95432a4487,0
u1558,3db9a6517b013564f7eb0207b5e32002,0
u1558,j254045,0
u1558,j181165,0
u1558,j80088,0
u1558,j102977,0
u1558,j68882,0
u1558,j145697,0
u1558,j23746,0
u1558,j78135,0
u1558,j98740,0
u1558,j218496,0
u1558,j70206,0
u1558,j125120,0
u1558,831fcbe360da618e0e718f95432a4487,0
u1558,j220199,0
u1558,j220216,0
u1558,j51689,0
u1558,j6246,0
u1558,j41825,0
u1558,j175177,0
u1558,j6285,0
u1558,64524b23ddced5cd55ba295aa5918c2c,0
u1558,1c11672d9c524236df957dcf8c32407b,0
u1558,j72870,1
u1558,j150349,3
u1558,j182634,1
u1558,j218496,1
u1558,j176813,1
u1558,j108206,1
u1558,j6285,1
u1558,j111485,3
u1558,j206605,2
u1558,j184359,1
u1558,j241669,2
u1558,j32114,1
u1558,j125120,1
u1558,j230875,1
u1558,j116488,1
u1558,5b67d09e8a04bc21c6f1653af4788026,1
u1558,3d1ab5f5d985e8ff9cb6b7d8dcd4e16b,3
u1558,f43c62f3b3c75ca89ed307a40384199a,1
u1558,j156964,1
u1558,j215377,1
u1558,70a542f0d14ee38f57c96bf5c7bff50c,1
u1558,j158078,3
u1558,j254045,1
u1558,j158085,1
u1558,j167246,1
u1558,j65498,1
u1558,j56375,1
u1558,j46787,1
u1558,j218125,1
u1558,j18766,1
u1558,j111646,1
u1558,j135994,1
u1558,j113861,1
u1558,j126349,1
u1558,j68882,3
u1558,j231567,2
u1558,j129642,1
u1558,j165786,3
u1558,j119947,2
u1558,j140419,3
u1558,j126451,1
u1558,j222516,1
u1558,j192150,2
u1558,j192753,3
u1558,j133555,1
u1558,j117397,1
u1558,j18505,1
u1558,j239295,3
u1558,j46059,1
u1558,j231855,1
u1558,j176813,1
u1558,j146574,3
u1558,j108206,1
u1558,j188190,1
u1558,j32114,3
u1558,d2e7d6f041686cee6ae5ee9bb4fed13f,3
u1558,j254045,1
u1558,j256278,3
u1558,j176953,3
u1558,j37076,3
u1558,j92694,3
u1558,j84469,3
u1558,j111646,1
u1558,j89270,3
u1558,j15650,3
u1558,j167490,1
u1558,j18505,1
u1558,j182634,1
u1558,j182639,1
u1558,j218496,1
u1558,j108206,1
u1558,j160749,3
u1558,j131510,1
u1558,j216380,1
u1558,j74009,2
u1558,j255064,1
u1558,j78398,1
u1558,j143429,1
u1558,j136947,3
u1558,j70206,1
u1558,j230875,1
u1558,j143972,1
u1558,j116488,1
u1558,j134305,1
u1558,j38177,2
u1558,j26221,1
u1558,06836c8401ddc155655c591d04c8ad10,3
u1558,j244970,1
u1558,j56375,1
u1558,j80088,1
u1558,j46787,1
u1558,j218125,1
u1558,j188346,1
u1558,j126349,1
u1558,j180721,2
u1558,j79102,1
u1558,j9667,1
u1558,j168478,1
u1558,j209495,2
u1558,j145697,1
u1558,j251029,1
u1558,j119947,1
u1558,j192150,1
u1558,j184036,2
u1558,j30776,1
u1558,j98740,1
u1558,j258138,2
u1558,j77700,1
